customer_id,first_name,last_name,gender,email,phone_number,date_of_birth,address,city,state,zip_code,country,registration_date,loyalty_tier,total_spent
926,Monica,Wilson,Other,dustinmahoney@yahoo.com,4687677747,1989-11-19,21698 Robinson Drive Apt. 769,Billystad,Tennessee,57492,Iraq,2023-04-28,Bronze,29958.95
927,Ariel,Thomas,Male,murrayallen@wood-green.com,4621552804,1986-07-31,655 Shelby Route,Jonestown,Minnesota,6279,Eritrea,2024-12-02,Bronze,6135.59
928,Nicholas,Beard,Male,odouglas@gilbert.net,4258898045,1972-12-21,472 Matthew Springs,Christopherland,Indiana,89021,Venezuela,2025-07-17,Silver,35257.07
929,Beth,Hall,Other,ashleyrusso@vega-alexander.com,4603918799,1986-04-24,75975 Brian Vista Apt. 777,East Janet,Virginia,39482,Congo,2024-12-10,Silver,24480.58
930,Madeline,Martinez,Male,icain@holloway.com,4968279310,1959-11-03,866 Tamara Pine,West Thomas,Pennsylvania,59336,Japan,2024-07-01,Platinum,9683.74
931,Sarah,Kennedy,Male,campbellkristin@gmail.com,4507560718,1973-10-24,59835 Angela Village Suite 923,North Jamestown,Oklahoma,87656,Faroe Islands,2025-02-09,Bronze,22601.76
932,Jessica,Aguirre,Female,karen76@gmail.com,4504944993,1982-04-27,9515 Vanessa Mountain,North Roberttown,Missouri,80249,Ukraine,2024-01-03,Bronze,27449.12
933,Brent,Yates,Male,rross@huffman.org,4637796179,2004-11-03,605 Adams Trail,North Kendra,Georgia,55956,Central African Republic,2023-07-28,Bronze,33005.23
934,Michael,Rios,Other,jennifer73@fernandez.biz,4913285882,1968-09-28,344 Riddle Greens,West Travisville,Oregon,64305,Mayotte,2023-06-20,Silver,43001.01
935,Rita,Howard,Female,michelebailey@johnson.com,4328845979,1989-01-05,6825 Dalton Row,Smithstad,Maryland,1159,Korea,2023-06-16,Bronze,29255.32
936,Sally,Harris,Male,ambergonzalez@gmail.com,4513917055,1974-04-26,78311 Burgess Via Apt. 757,Smithchester,Nebraska,61280,Namibia,2024-08-01,Platinum,11358.48
937,Courtney,Weaver,Other,benjaminpearson@gmail.com,4639097466,1984-12-11,2602 Young Land Suite 928,East John,Utah,84276,Guatemala,2024-04-08,Silver,39025.49
938,Leonard,Potts,Male,kristinaturner@hotmail.com,4728123259,2002-03-19,5281 Jason Crossing Apt. 525,Port Aliceborough,North Dakota,90332,Colombia,2024-04-14,Silver,35755.51
939,Joshua,Evans,Female,brianavila@yahoo.com,4077517586,2007-06-07,622 Renee Dam,North Heatherchester,South Dakota,86907,Paraguay,2023-01-17,Platinum,44561.99
940,Kathryn,Wilson,Male,andreahernandez@yahoo.com,4094829448,2006-01-08,27942 Matthew Mountain,West Alyssamouth,West Virginia,3357,Jersey,2024-02-25,Gold,26796.44
941,Sarah,Gill,Male,nolsen@yahoo.com,4486590391,2002-07-14,132 Mills Cape Suite 713,Heatherside,Delaware,14103,New Caledonia,2023-08-13,Bronze,49949.19
942,Mr.,Frank,Male,rlee@hays.com,4769774390,1979-11-09,8849 Davis Plaza Apt. 210,Whitestad,New Mexico,22299,Monaco,2023-08-26,Silver,41425.8
943,Jennifer,Hampton,Female,mccoyvictor@guzman.net,4826732153,1997-10-17,80242 Rivera Cliff Suite 986,North Allen,Louisiana,49421,Slovakia,2024-06-18,Platinum,11835.59
944,Andrew,Smith,Other,lisacook@gmail.com,4142523804,1976-09-01,476 Krista Via,Port Sabrinatown,Rhode Island,49738,Swaziland,2022-08-15,Bronze,24747.24
945,Jessica,Graham,Other,james13@johnson.com,4452177148,1995-07-05,4170 Marisa Falls Suite 640,South Johnshire,South Dakota,57618,India,2024-03-17,Bronze,11764.8
946,Sandra,Martinez,Male,shawn35@yahoo.com,4948182001,1992-04-19,679 Garcia Ramp Suite 507,South Pamelaborough,Massachusetts,52799,Cook Islands,2024-06-30,Bronze,16667.96
947,Juan,Fox,Female,sedwards@hotmail.com,4305468779,1999-11-15,2890 Barron Alley,Robinsonmouth,Connecticut,47334,Monaco,2024-10-18,Platinum,24767.57
948,Michelle,Berg,Other,mark49@brown.biz,4295801225,2004-11-13,8689 Spencer Oval Apt. 541,Davidshire,Mississippi,69162,Cayman Islands,2025-03-27,Silver,32067.56
949,Alexandra,Combs,Other,jason78@davis-collins.net,4546290710,1999-02-10,219 Michael Pike Apt. 488,Fordberg,Missouri,9867,Singapore,2023-06-01,Silver,5104.24
950,Eric,Hayes,Male,julie99@graham.com,4423025172,2004-11-16,7548 Matthews Port Apt. 729,East Gregoryview,Vermont,2851,Guam,2024-10-16,Silver,16262.57
951,Alexandra,Fields,Other,phillipsnicholas@johnson.biz,4139889166,1967-12-19,07461 James Knoll Suite 239,Marshallview,Montana,7050,Montenegro,2023-11-18,Silver,17579.03
952,Laura,Johnson,Other,christopher08@hotmail.com,4597096252,1993-06-02,688 Robert Summit,South Sarahview,Florida,17995,Indonesia,2022-09-16,Silver,33073.03
953,Taylor,Bradley,Other,shunt@gmail.com,4753638994,1976-04-02,207 Hoffman Field Apt. 665,Cervanteston,Utah,51366,Angola,2022-11-24,Silver,35595.54
954,Karen,Doyle,Female,tammyrojas@humphrey-green.com,4881835814,2002-06-17,829 Stephen Gateway,North Terri,Iowa,54297,Burkina Faso,2024-03-14,Silver,42854.9
955,Donna,Butler,Female,langjohn@hartman.com,4954543500,2001-12-13,3265 Powell Mountains Apt. 590,Brownbury,Minnesota,89436,South Africa,2023-12-01,Gold,26976.18
956,Terri,Norman,Male,tina35@yahoo.com,4057425881,1985-11-15,87942 Cooper Extension,East Chadmouth,Alaska,77725,Uganda,2024-03-17,Gold,8029.24
957,Andrew,Diaz,Female,jamessmith@gmail.com,4513378173,1984-07-01,36651 Kristina Keys Suite 602,West Jameshaven,Kansas,27592,Cyprus,2024-02-20,Platinum,41506.31
958,Amber,Lester,Other,whitecheryl@hotmail.com,4052021947,1967-08-19,5756 Meyers Mountains,Markfort,Arkansas,24548,Cayman Islands,2024-06-11,Platinum,1424.73
959,Michael,Golden,Male,ltorres@ramos.com,4501814403,1965-02-10,54526 Dennis Ports,Cynthiatown,Illinois,40408,Tajikistan,2023-12-21,Silver,26472.06
960,Carolyn,Murray,Other,epreston@hotmail.com,4799109722,2000-08-23,325 Sean Underpass,Michelleland,West Virginia,42684,Dominican Republic,2023-11-10,Silver,41461.93
961,Jerome,Contreras,Other,beth96@yahoo.com,4428363740,1962-04-12,1104 Samuel Summit Suite 464,Williamsview,Mississippi,44632,Puerto Rico,2025-02-23,Platinum,9321.79
962,Jennifer,Chapman,Female,bradleysharp@hotmail.com,4808377010,1977-03-20,107 Barton Shoal,South Ginaton,Arizona,72848,New Caledonia,2024-08-06,Platinum,28711.9
963,Aaron,Watts,Other,richard40@malone-cisneros.net,4185114367,1965-02-14,06853 Gilmore Squares Apt. 481,Port Anthonyland,South Carolina,81378,Central African Republic,2023-05-01,Bronze,15887.89
964,Travis,Kelly,Other,ballardwilliam@hotmail.com,4953924751,1989-11-03,110 Beverly Trace,Thomasview,Mississippi,93737,Poland,2024-03-04,Bronze,15779.41
965,Mary,Moore,Female,jeffreycoleman@yahoo.com,4326947222,1968-04-17,0856 April Stravenue,Olsenburgh,Nebraska,71701,Canada,2023-02-22,Silver,15733.91
966,Nancy,Cooper,Male,ebenton@gmail.com,4879992030,1989-10-24,6479 Paul Glen Suite 222,New Diana,Colorado,64760,Palestinian Territory,2025-01-05,Platinum,23001.85
967,Sean,Gardner,Other,tyler87@hotmail.com,4379505470,1998-01-18,9649 Young View,Austinside,Texas,83619,Costa Rica,2024-06-30,Silver,24409.96
968,Chris,Larson,Male,edward11@gmail.com,4981579303,1997-01-02,5647 Jackson Keys Suite 309,Duranland,Iowa,31134,Kenya,2022-09-03,Silver,30177.95
969,Danielle,Larson,Other,jefferyshaw@harper-johnson.com,4818553586,2000-10-28,2304 Bailey Ports,East Gary,California,7918,Bahrain,2025-05-31,Gold,49288.99
970,Alexander,Ward,Other,zrose@hotmail.com,4840940301,2006-11-06,54618 Vanessa Manor,Swansonmouth,Hawaii,98945,Nigeria,2023-10-16,Platinum,26631.29
971,Cynthia,Green,Other,andradelinda@gmail.com,4876810252,1977-05-07,2392 Jennifer Ramp,Brownfort,Hawaii,44483,Guam,2022-12-05,Silver,20648.78
972,Jessica,Miller,Female,tmcbride@gmail.com,4063631994,2001-05-27,628 Macias Mews,East Nicole,Michigan,91752,Pakistan,2024-06-25,Bronze,24640.58
973,Daniel,Cole,Male,max55@reyes.com,4406260685,1996-11-26,0939 David Via Apt. 662,North Jamesburgh,Georgia,25886,United States,2025-06-19,Bronze,17960.52
974,Kelly,Gay,Female,dennis17@yahoo.com,4305991529,1990-11-24,75643 Vargas Plains Suite 279,East Elizabeth,Michigan,74300,San Marino,2025-07-12,Platinum,28311.64
975,Amy,Munoz,Female,rhodesterri@owen-gonzales.biz,4687812005,1973-10-04,911 Johnson Flat,East David,Colorado,29865,Chile,2023-07-18,Bronze,29424.34
976,Natalie,Baker,Female,ericsloan@gmail.com,4566384862,1965-06-04,6861 Danielle Courts,Lake Timothyside,Virginia,17838,Martinique,2022-08-02,Silver,39132.93
977,Reginald,Hurst,Male,melissa33@yahoo.com,4296991639,1982-09-08,20800 Raven Gateway,West Robert,Alaska,27066,Niger,2025-01-25,Platinum,49936.31
978,Ryan,Jackson,Male,laurasmith@gmail.com,4735970829,1964-12-06,96475 Diana Ridge Apt. 487,East Richard,California,25544,Moldova,2023-12-28,Bronze,17406.42
979,Nicholas,Andersen,Female,uwolfe@fowler.com,4615289990,1960-03-21,98584 Bryant Manor Suite 380,Teresaton,Nevada,24233,Burkina Faso,2024-09-05,Silver,26077.75
980,Bruce,Kim,Other,ebyrd@gmail.com,4011771445,1999-10-24,0644 Margaret Coves,New Tinamouth,Iowa,78806,Guinea-Bissau,2023-05-10,Silver,32505.57
981,Stephanie,Mccall,Female,osullivan@hall.biz,4049390213,1988-07-02,8204 Carter Neck,Lake Breanna,New Jersey,74851,Congo,2023-02-20,Platinum,20409
982,Christopher,Edwards,Other,dgarrison@hotmail.com,4796108935,1960-12-21,3808 John Roads Apt. 651,Martinezmouth,Louisiana,44557,Ukraine,2022-12-02,Bronze,29363.22
983,Morgan,Diaz,Male,lopezricardo@jones-fisher.com,4102790463,1989-07-05,0771 Jacob Circles,North Andrewhaven,California,86517,Swaziland,2023-01-24,Gold,26982.26
984,Alec,Vance,Other,bradleymelissa@gmail.com,4575098640,1983-05-25,462 Randy Lodge Apt. 867,South Richardton,New Mexico,35214,Pakistan,2022-09-03,Bronze,33891.61
985,Melissa,Cochran,Other,padillathomas@turner-simmons.com,4718752739,1977-10-16,35412 Hayes Wall Apt. 185,Phillipport,Tennessee,49873,Martinique,2025-03-10,Silver,25332.03
986,Laurie,Mccarthy,Male,samantha99@yahoo.com,4896274327,1987-05-22,7298 Cook Row Suite 766,South Elizabeth,Ohio,17467,Wallis and Futuna,2022-08-13,Silver,43462.58
987,Gregory,Ross,Other,jeremy38@yahoo.com,4307547495,1985-01-15,0772 Mackenzie Light Suite 389,Rachelland,Virginia,58269,Ethiopia,2023-08-08,Bronze,49405.11
988,Robert,Sampson,Other,lcortez@hotmail.com,4138370528,2003-02-22,3553 Mary Freeway Apt. 759,Paulabury,California,59619,Vanuatu,2024-06-03,Silver,22720.92
989,Brent,Johnson,Female,troy22@yahoo.com,4019336071,1982-03-09,3353 Snyder Passage Apt. 512,Nicholasview,Maine,41961,Swaziland,2024-08-02,Gold,11294.7
990,Mark,King,Other,josephbrian@white-brennan.com,4029786669,1974-06-15,15518 Brooks Square,Port Caseyton,Idaho,24124,Sri Lanka,2023-07-25,Silver,17520
991,Tyler,Johnson,Male,smckinney@vaughn-rogers.biz,4317569443,1979-04-25,739 Moss Plains Suite 644,Port Matthewland,Wyoming,34393,Yemen,2022-11-29,Silver,10156.85
992,Sarah,Russell,Other,parksroger@andrews.net,4093483463,1968-12-02,973 Collins Crossroad,Wrightshire,Oregon,52688,Syrian Arab Republic,2025-04-20,Silver,1905.5
993,Gary,Simmons,Male,ewhite@lewis-holmes.com,4163740137,1983-08-27,57154 Jones Well Suite 235,Port Roychester,Virginia,85311,Dominican Republic,2025-03-21,Bronze,23467.64
994,Michelle,Martin,Female,torrescharles@ramirez.net,4950673699,1962-08-14,409 Tony Inlet,South Angela,Massachusetts,79075,Macao,2023-07-30,Gold,46573.8
995,Angela,Butler,Other,wolfjessica@hernandez.com,4726355145,1997-02-21,05255 West Pike,Port Randyfurt,Wyoming,83553,Lesotho,2022-11-18,Gold,36487.77
996,Lauren,Johnson,Male,andrew27@yahoo.com,4482158062,2001-04-24,4372 Nolan Lock,Port Annachester,Maine,45144,San Marino,2022-11-17,Gold,25542.26
997,Gregory,Johnson,Other,brichard@hotmail.com,4680142649,1972-05-07,35621 Daniel Causeway,East Charles,Kentucky,66118,Georgia,2023-08-29,Platinum,12430.58
998,Kristine,Fitzpatrick,Other,wboyer@gmail.com,4347487093,2004-02-27,26119 Rogers Way,Port Tracey,Utah,51121,Equatorial Guinea,2023-08-23,Bronze,27564.64
999,Kimberly,Hamilton,Female,amberhernandez@morris-harmon.org,4882729359,1964-07-14,9089 Smith Plain Suite 351,South Jamieshire,Pennsylvania,55918,Cameroon,2023-08-20,Bronze,3972.21
1000,Linda,Miller,Male,stevenholloway@johnson-nichols.biz,4099556002,1995-07-15,0851 Kelley Roads Apt. 793,Mendozastad,Mississippi,62355,Malawi,2023-11-03,Silver,38969.47
